timestamp,incineration_on,steam_flow,steam_temperature
2026-05-15 10:38:29.027650,True,39.874540118847364,397.7042858384595
2026-05-15 10:39:29.027650,True,40.2319939418114,395.5919509051822
2026-05-15 10:40:29.027650,True,39.65601864044244,392.9359671220172
2026-05-15 10:41:29.027650,True,39.5580836121682,397.1970568746496
2026-05-15 10:42:29.027650,True,40.10111501174321,396.2484354667763
2026-05-15 10:43:29.027650,True,39.520584494295804,397.81945911297197
2026-05-15 10:44:29.027650,True,40.33244264080042,393.27403466406963
2026-05-15 10:45:29.027650,True,39.6818249672071,393.1004270591206
2026-05-15 10:46:29.027650,True,39.80424224295954,395.1485385897934
2026-05-15 10:47:29.027650,True,39.93194501864212,393.7473748411883
2026-05-15 10:48:29.027650,True,40.11185289472238,392.83696316391223
2026-05-15 10:49:29.027650,True,39.79214464853522,394.19817105976216
2026-05-15 10:50:29.027650,True,39.95606998421704,396.7110557683581
2026-05-15 10:51:29.027650,True,39.69967378215836,395.08540663048166
2026-05-15 10:52:29.027650,True,40.09241456886204,392.27870247632
2026-05-15 10:53:29.027650,True,40.10754485190144,393.02314474212375
2026-05-15 10:54:29.027650,True,39.56505159298528,397.69331322352
2026-05-15 10:55:29.027650,True,40.465632033074556,396.8503840886988
2026-05-15 10:56:29.027650,True,39.80461376917337,392.5860326840383
2026-05-15 10:57:29.027650,True,40.18423302651216,394.6409149624376
2026-05-15 10:58:29.027650,True,39.62203823484478,394.9710614606676
2026-05-15 10:59:29.027650,True,39.53438852111522,397.4559224124727
2026-05-15 11:00:29.027650,True,39.758779981600014,395.97513370612387
2026-05-15 11:01:29.027650,True,39.81171107608941,395.12040812706687
2026-05-15 11:02:29.027650,True,40.04671027934328,393.1091267331532
2026-05-15 11:03:29.027650,True,40.46958462776456,396.6507969401667
2026-05-15 11:04:29.027650,True,40.43949894156419,397.3689641025659
2026-05-15 11:05:29.027650,True,40.097899978811085,397.5312454101387
2026-05-15 11:06:29.027650,True,39.58849250205192,393.1758971745149
2026-05-15 11:07:29.027650,True,39.54522728891054,393.95198198457956
2026-05-15 11:08:29.027650,True,39.88867728968948,393.62809419064337
2026-05-15 11:09:29.027650,True,40.32873750915193,394.14051996016155
2026-05-15 11:10:29.027650,True,39.780934509687384,395.2561764989495
2026-05-15 11:11:29.027650,True,39.64092422497476,396.8131818845242
2026-05-15 11:12:29.027650,True,39.57455064367977,397.9213216196031
2026-05-15 11:13:29.027650,True,40.272244769296655,393.192294089205
2026-05-15 11:14:29.027650,True,39.505522117123604,396.892768570729
2026-05-15 11:15:29.027650,True,40.20685734384762,396.3740430082459
2026-05-15 11:16:29.027650,True,40.271270346685945,392.44426791040456
2026-05-15 11:17:29.027650,True,39.858465728544274,392.6952143571508
2026-05-15 11:18:29.027650,True,40.36310342587559,395.7397887609653
2026-05-15 11:19:29.027650,True,39.83089802485265,392.3813501017161
2026-05-15 11:20:29.027650,True,39.81098232171566,393.9510999321605
2026-05-15 11:21:29.027650,True,40.22960617833807,395.8253448281313
2026-05-15 11:22:29.027650,True,40.387212742576324,394.8332895509717
