timestamp,incineration_on,steam_flow,steam_temperature
2026-05-15 10:38:29.027650,True,32.071995878283595,317.8325939757999
2026-05-15 10:39:29.027650,True,32.26016092979016,313.92339942816267
2026-05-15 10:40:29.027650,True,31.649249469741473,314.6090462064695
2026-05-15 10:41:29.027650,True,31.861074726341037,315.4507334884509
2026-05-15 10:42:29.027650,True,32.17969721683335,313.34008259299503
2026-05-15 10:43:29.027650,True,31.534672704226068,315.35146337766344
2026-05-15 10:44:29.027650,True,32.19716369213798,314.1606120577389
2026-05-15 10:45:29.027650,True,32.14150448125625,314.5589688276418
2026-05-15 10:46:29.027650,True,32.386086108813515,318.3741396655997
2026-05-15 10:47:29.027650,True,31.797287204281325,314.37996252377945
2026-05-15 10:48:29.027650,True,31.911303972066232,314.4431895110809
2026-05-15 10:49:29.027650,True,32.172383843291705,317.95638810728974
2026-05-15 10:50:29.027650,True,32.173092130911215,317.9461026834961
2026-05-15 10:51:29.027650,True,31.896992162207475,313.9379018242532
2026-05-15 10:52:29.027650,True,32.23795094739759,315.1628470308493
2026-05-15 10:53:29.027650,True,32.17127082522913,314.6238636518906
2026-05-15 10:54:29.027650,True,31.58122963480667,318.95549077292657
2026-05-15 10:55:29.027650,True,31.6562015079306,318.9305259637809
2026-05-15 10:56:29.027650,True,32.47727993256645,317.76290862344825
2026-05-15 10:57:29.027650,True,32.159422962082,316.4668423015065
2026-05-15 10:58:29.027650,True,32.36610154537784,314.73663712971694
2026-05-15 10:59:29.027650,True,31.967681212484877,316.716339816199
2026-05-15 11:00:29.027650,True,31.911190475869493,315.5649187245416
2026-05-15 11:01:29.027650,True,31.830284667502085,316.3853909001072
2026-05-15 11:02:29.027650,True,32.350574528015116,314.2091702680379
2026-05-15 11:03:29.027650,True,32.43443303875344,317.1345259224894
2026-05-15 11:04:29.027650,True,32.32327321268003,316.3371441557801
2026-05-15 11:05:29.027650,True,32.279516701424065,313.0972023840368
2026-05-15 11:06:29.027650,True,32.318380424779534,313.2408331545122
2026-05-15 11:07:29.027650,True,32.38991337636286,318.95177648343184
2026-05-15 11:08:29.027650,True,31.794067462176777,314.26191133771476
2026-05-15 11:09:29.027650,True,32.26536336385804,314.51815804552155
2026-05-15 11:10:29.027650,True,32.365562383172204,313.61705555294486
2026-05-15 11:11:29.027650,True,31.62595519637936,318.8749093306037
2026-05-15 11:12:29.027650,True,32.173838898270006,318.0813233465737
2026-05-15 11:13:29.027650,True,31.824329377351518,317.05890249712365
2026-05-15 11:14:29.027650,True,32.0942418273086,316.61890072073766
2026-05-15 11:15:29.027650,True,32.18253245953772,316.4521550387746
2026-05-15 11:16:29.027650,True,31.929062369302667,314.6555361662833
2026-05-15 11:17:29.027650,True,32.2685813309132,314.3576345800191
2026-05-15 11:18:29.027650,True,32.192354306154414,314.39999693589596
2026-05-15 11:19:29.027650,True,32.12533016995445,317.4824696027742
2026-05-15 11:20:29.027650,True,31.71871388890654,313.35965980516784
2026-05-15 11:21:29.027650,True,31.630973742994176,316.6359818036262
2026-05-15 11:22:29.027650,True,32.34944640622574,313.2699809274125
2026-05-15 11:23:29.027650,True,32.234151259041646,315.0479118757003
2026-05-15 11:24:29.027650,True,31.978528369919523,318.5731572990734
2026-05-15 11:25:29.027650,True,31.831971504735847,315.7920216036369
2026-05-15 11:26:29.027650,True,31.51368241476068,313.48959232002903
2026-05-15 11:27:29.027650,True,31.758591591134785,313.16711344492643
2026-05-15 11:28:29.027650,True,32.13137532604825,315.55839014080976
2026-05-15 11:29:29.027650,True,32.04814520272802,314.047883115378
2026-05-15 11:30:29.027650,True,31.795932029436617,316.98294684911633
