timestamp,temperature,vibration,pressure,flow,current,health
2026-05-13 17:13:15.723654,70.99342830602247,0.19308678494144077,10.194306561430208,103.04605971281605,14.882923312638333,1.0
2026-05-13 17:14:15.723654,69.53172608610164,0.2789606407753696,10.230230418745872,99.0610512281301,15.271280021792982,1.0
2026-05-13 17:15:15.723654,69.07316461437507,0.17671351232148716,10.07258868146981,96.1734395106844,14.137541083743484,1.0
2026-05-13 17:16:15.723654,68.87542494151805,0.14935844398327883,10.094274199778582,98.18395184895758,14.293848149332355,1.0
2026-05-13 17:17:15.723654,72.93129753784311,0.18871118497567324,10.020258461406376,97.15050362757309,14.72780863773741,1.0
2026-05-13 17:18:15.723654,70.22184517941973,0.14245032112888487,10.112709405503702,98.7987226201624,14.854153125103362,1.0
2026-05-13 17:19:15.723654,68.7965867755412,0.2926139092254469,9.99595083257862,97.8845781420882,15.411272456051595,1.0
2026-05-13 17:20:15.723654,67.55831270005795,0.2104431797502378,9.412098962836067,97.34362790220314,15.09843061793456,1.0
2026-05-13 17:21:15.723654,71.47693315999082,0.20856841405949852,9.965305515283529,99.39779260882142,14.260739004816287,1.0
2026-05-13 17:22:15.723654,68.56031158321058,0.17696806145201063,10.317136667865675,100.68723657913692,14.118479922318633,1.0
2026-05-13 17:23:15.723654,70.64816793878958,0.18074588597918417,9.796923399908213,101.22335257768174,15.515499761247975,1.0
2026-05-13 17:24:15.723654,71.86256023823239,0.1580391238388681,9.907236287244636,100.66252686280713,15.48777256356118,1.0
2026-05-13 17:25:15.723654,69.04165152430942,0.19071705116680915,9.66809950779819,97.60758675183865,15.4062629111971,1.0
2026-05-13 17:26:15.723654,72.71248005714165,0.19639949392098333,10.301059869367608,100.72327205009528,14.677440122697439,1.0
2026-05-13 17:27:15.723654,70.72279121101683,0.27690182832329846,9.989252188267015,103.12928731162802,13.690127447955128,1.0
2026-05-13 17:28:15.723654,71.64380500875045,0.20435235341190858,9.91029779486024,100.183521553071,14.006215542699554,1.0
2026-05-13 17:29:15.723654,69.56065622432497,0.21785562857558732,10.443368213422454,98.9634595634527,14.595753198553407,1.0
2026-05-13 17:30:15.723654,68.99648591283092,0.24577010588510373,10.098625332897905,98.94047959246592,15.256633716556678,1.0
2026-05-13 17:31:15.723654,70.19415509869609,0.24843224952664447,9.789384071836794,99.34467570680447,14.803945923433922,1.0
2026-05-13 17:32:15.723654,67.07297010373577,0.2148060138532288,10.078316581653967,100.01022691328492,14.882706433312427,1.0
2026-05-13 17:33:15.723654,67.16925851589917,0.17896773386173206,9.897185645041969,98.39544546155676,14.919357144166995,1.0
2026-05-13 17:34:15.723654,70.80810171362907,0.2943092950605265,10.05237334384955,100.51510078144553,14.962777042116917,1.0
2026-05-13 17:35:15.723654,66.16245756940192,0.19867430622753918,10.018069062982308,104.92648422497058,14.903819517609438,1.0
2026-05-13 17:36:15.723654,70.60309468466723,0.19826441151473784,9.64939658871414,102.28564562903004,15.375966516343388,1.0
2026-05-13 17:37:15.723654,71.58206389408609,0.15453062726026306,10.42083829328083,97.19629787441544,15.293428546900135,1.0
2026-05-13 17:38:15.723654,74.38091125161996,0.15047318374346558,9.830110681119168,100.19930273017528,14.748262172941901,1.0
2026-05-13 17:39:15.723654,66.89867313786773,0.20342814874030138,9.681308885882169,100.94718486127036,14.5402878828831,1.0
2026-05-13 17:40:15.723654,73.09986881003508,0.16083733538318815,9.903381545138297,101.62703443473934,14.384567841783023,1.0
2026-05-13 17:41:15.723654,70.45491986920825,0.2653571377141214,9.517755029631632,100.3692677170646,15.129941397124211,1.0
2026-05-13 17:42:15.723654,71.56364574355462,0.1381524644560959,9.603863016074717,101.0438831312338,15.148492336616593,1.0
2026-05-13 17:43:15.723654,70.50098570069176,0.2173224104748488,9.795992583526452,100.46450739432201,15.146536236649341,1.0
2026-05-13 17:44:15.723654,68.57129716394726,0.29328872555723784,10.142149876273535,97.6173930055947,15.328276804316914,1.0
2026-05-13 17:45:15.723654,68.05063665954536,0.23935423018712262,10.347578673702222,98.35863536329659,15.48168806462216,1.0
2026-05-13 17:46:15.723654,70.825561853873,0.2411030079997245,10.569037894796184,99.50922376799426,14.623131917821254,1.0
2026-05-13 17:47:15.723654,68.22097114074896,0.1592094857517281,9.976869487175769,100.6823039496333,15.13834539966501,1.0
2026-05-13 17:48:15.723654,71.65436649807205,0.20065009459389535,10.436060223147194,99.47068633352409,16.36008458329481,1.0
2026-05-13 17:49:15.723654,71.25133469553002,0.15714212217918588,9.678732250581666,100.96494483048637,14.888268607337075,1.0
2026-05-13 17:50:15.723654,71.42800098818418,0.22366188122867725,9.978151326202939,98.30641256386319,14.242576387657067,1.0
2026-05-13 17:51:15.723654,69.10697009586596,0.24281993971617363,10.064228123239062,97.50852244257602,15.08659046292559,1.0
2026-05-13 17:52:15.723654,70.77063475945768,0.15580712818994336,10.046117531783658,100.116417436892,14.428514851084689,1.0
2026-05-13 17:53:15.723654,70.71557472069657,0.22803922631841173,10.324915372952583,102.10760410406981,14.311165316021455,1.0
2026-05-13 17:54:15.723654,68.12434992016975,0.225751763360433,10.154135785273663,101.0300953726121,16.92636574532736,1.0
2026-05-13 17:55:15.723654,71.14178102138634,0.25677828200902997,10.28620052904796,101.30278250261159,14.842365377679828,1.0
2026-05-13 17:56:15.723654,71.51793844098654,0.16135873927312142,9.928954417977998,99.0292729043418,15.040937069693161,1.0
2026-05-13 17:57:15.723654,74.62931713334702,0.1066367403704126,10.205878057112354,96.7745682576207,14.764034067105284,1.0
2026-05-13 17:58:15.723654,72.17790119393473,0.20321400095477316,9.676676566621207,98.56939258148006,15.339798874467338,1.0
2026-05-13 17:59:15.723654,68.53926673656572,0.21082292947909875,10.013671551971145,98.69679930478837,16.07197204466266,1.0
2026-05-13 18:00:15.723654,71.26783804463602,0.09874287066711965,10.055936294430829,98.67642707046322,15.426216667398112,1.0
2026-05-13 18:01:15.723654,68.4149585231346,0.19426317792665507,10.151496183694137,101.73151038834024,14.399851796472111,1.0
